Order_Met,Matched,Interest_Corr,Same_Race,P_Age,P_Pref_Attr,P_Pref_Sinc,P_Pref_Intel,P_Pref_Fun,P_Pref_Amb,P_Pref_Shar,P_Attr,P_Sinc,P_Intel,P_Fun,P_Amb,P_Shar,P_Like,Age,Importance_Race,Importance_Religion,date,Go_Out,Pref_Attr,Pref_Sinc,Pref_Intel,Pref_Fun,Pref_Amb,Pref_Shar,Attr,Sinc,Intel,Fun,Amb,Shar,Like,Met,Architecture,Bio.Chem.Phys.,Business.Econ.,Education,Engineering,Film,Fine_Arts,History.Rel.,Journal.Eng.,Language,Law,Math,Medical_Sc.,PoliSci.Intl.,Social.Wrk.,Social_Sc.,Undecided.Stud.,fd_other,Asian.,Black,Hispanic.,White,race_other,obc_fun_night,obc_get_date.,obc_new_ppl,obc_ser_rel.,obc_ther,obc_tosayso.
0.444444444,0,-0.36,0,29,14,20,18,24,18,6,7,7,7,7,7,6,7,25,1,1,0,6,30,15,20,20,0,5,8,7,8,7,6,5,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.166666667,0,0.06,0,34,10,10,30,20,10,20,4,8,8,6,6,6,5,22,1,3,0,4,10,20,35,10,5,20,8,3,7,8,4,6,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.444444444,0,-0.11,0,22,15,20,20,20,15,10,5,6,7,5,6,4,4,22,1,3,0,4,10,20,35,10,5,20,7,5,7,6,4,6,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.777777778,1,0.09,1,23,10,25,20,10,20,15,5,9,9,6,7,6,9,22,1,3,0,4,10,20,35,10,5,20,10,10,10,8,8,6,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.722222222,0,0.24,0,26,10,20,15,20,20,15,5,5,5,5,5,5,5,22,1,3,0,4,10,20,35,10,5,20,8,10,10,6,9,8,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.666666667,0,0.05,0,27,10,20,20,10,20,20,7,9,8,8,8,6,7,22,1,3,0,4,10,20,35,10,5,20,8,10,7,3,10,4,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.944444444,0,0.09,0,28,10,10,20,20,20,20,4,9,8,9,8,3,7,22,1,3,0,4,10,20,35,10,5,20,9,5,6,3,10,9,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.222222222,0,0.04,0,25,20,20,20,20,10,10,5,10,9,8,9,7,8,22,1,3,0,4,10,20,35,10,5,20,6,10,5,5,3,6,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.555555556,0,0.17,1,35,10,32,20,12,11,15,5,8,8,8,8,8,4,22,1,3,0,4,10,20,35,10,5,20,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.611111111,0,-0.06,1,32,30,30,30,5,0,5,4,6,8,6,5,5,5,22,1,3,0,4,10,20,35,10,5,20,10,10,10,8,8,8,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0.44,0,30,20,25,15,15,15,10,6,8,7,6,8,2,6,22,1,3,0,4,10,20,35,10,5,20,6,10,6,3,6,6,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.277777778,0,0.21,0,22,15,20,20,20,5,20,5,7,7,7,7,6,7,22,1,3,0,4,10,20,35,10,5,20,8,6,7,8,9,1,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.388888889,0,-0.26,0,23,15,15,20,15,15,20,2,4,5,4,7,3,1,22,1,3,0,4,10,20,35,10,5,20,7,3,6,8,4,6,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.333333333,0,0.18,0,23,15,15,20,15,20,15,2,10,10,2,2,3,7,22,1,3,0,4,10,20,35,10,5,20,8,10,8,8,6,5,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.055555556,0,0.38,0,27,25,15,20,20,20,0,8,10,10,9,10,5,9,22,1,3,0,4,10,20,35,10,5,20,8,8,8,8,10,6,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.111111111,0,0.1,0,23,15,21,18,18,10,18,6,7,7,8,7,5,6,22,1,3,0,4,10,20,35,10,5,20,6,10,8,3,7,4,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.5,1,0.31,0,25,15,3,50,20,2,10,5,7,8,7,7,6,8,22,1,3,0,4,10,20,35,10,5,20,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.833333333,0,0.06,0,29,10,20,20,20,20,10,7,8,8,8,8,7,7,22,1,3,0,4,10,20,35,10,5,20,6,10,4,4,6,6,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.888888889,0,0.37,0,29,14,20,18,24,18,6,7,7,7,7,7,7,7,22,1,3,0,4,10,20,35,10,5,20,9,10,10,8,8,8,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.666666667,1,0.36,1,34,10,10,30,20,10,20,8,6,7,10,7,8,10,21,1,1,3,6,19,24,21,23,5,8,9,9,9,9,9,9,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.944444444,1,0.63,1,22,15,20,20,20,15,10,9,9,9,10,9,10,10,21,1,1,3,6,19,24,21,23,5,8,6,8,8,8,9,7,6.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.277777778,1,0.65,0,23,10,25,20,10,20,15,9,9,9,9,9,9,10,21,1,1,3,6,19,24,21,23,5,8,6.5,7,6.5,5,5,5,5.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.222222222,1,0.52,0,26,10,20,15,20,20,15,5,7,7,7,5,6,6,21,1,1,3,6,19,24,21,23,5,8,6,8,9,7,6,5,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.166666667,0,0.07,0,27,10,20,20,10,20,20,6,9,8,8,9,8,7,21,1,1,3,6,19,24,21,23,5,8,6,8,8,5.5,6,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.444444444,0,0.51,1,28,10,10,20,20,20,20,2,7,6,8,6,4,8,21,1,1,3,6,19,24,21,23,5,8,10,9,9,9,9,8,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.722222222,1,0.71,0,25,20,20,20,20,10,10,7,10,9,10,8,9,10,21,1,1,3,6,19,24,21,23,5,8,8,8,8,8,7,7.5,8.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.055555556,1,0.72,0,35,10,32,20,12,11,15,8,8,8,7,5,8,4,21,1,1,3,6,19,24,21,23,5,8,9,10,9,8,7,6.5,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.111111111,0,0.71,0,32,30,30,30,5,0,5,4,8,8,5,7,6,7,21,1,1,3,6,19,24,21,23,5,8,7,7,8.5,6.5,9,4,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.5,1,0.56,1,30,20,25,15,15,15,10,7,6,6,5,6,5,6,21,1,1,3,6,19,24,21,23,5,8,8,8,7,8,6,8,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.777777778,1,0.52,1,22,15,20,20,20,5,20,10,7,7,6,6,8,5,21,1,1,3,6,19,24,21,23,5,8,8,8,8,7,8,8,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.888888889,1,0.72,1,23,15,15,20,15,15,20,8,10,8,9,8,8,8,21,1,1,3,6,19,24,21,23,5,8,9,9,9,9,9,8.5,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.833333333,0,0.18,1,23,15,15,20,15,20,15,3,10,10,10,10,6,7,21,1,1,3,6,19,24,21,23,5,8,9,9,9,9,9,9,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.555555556,0,0.58,1,27,25,15,20,20,20,0,9,9,10,10,7,6,8,21,1,1,3,6,19,24,21,23,5,8,8,7,9,6,9,4,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.611111111,0,0.23,0,23,15,21,18,18,10,18,6,7,8,7,8,6,6,21,1,1,3,6,19,24,21,23,5,8,7,8,8,6,6,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,1,0.42,0,25,15,3,50,20,2,10,8,7,8,8,7,6,8,21,1,1,3,6,19,24,21,23,5,8,8,9,8,8,8,7,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.333333333,1,0.8,1,29,10,20,20,20,20,10,8,9,9,10,9,9,8,21,1,1,3,6,19,24,21,23,5,8,9,9,9,9,9,8,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.388888889,0,0.23,1,29,14,20,18,24,18,6,7,7,7,7,7,6,7,21,1,1,3,6,19,24,21,23,5,8,7.5,8.5,9,9.5,9.5,9,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.888888889,0,0.32,1,34,10,10,30,20,10,20,5,5,5,5,8,8,5,24,1,1,1,4,10,20,35,20,0,15,7,7,8,7,5,8,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.166666667,0,0.41,1,22,15,20,20,20,15,10,9,7,7,9,6,5,8,24,1,1,1,4,10,20,35,20,0,15,9,6,7,6,5,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.5,0,0.51,0,23,10,25,20,10,20,15,7,4,7,2,2,2,5,24,1,1,1,4,10,20,35,20,0,15,7,7,5,5,4,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.444444444,1,0.6,0,26,10,20,15,20,20,15,6,6,6,6,6,6,7,24,1,1,1,4,10,20,35,20,0,15,7,8,7,7,4,7,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.388888889,0,0.31,0,27,10,20,20,10,20,20,8,8,8,8,8,8,8,24,1,1,1,4,10,20,35,20,0,15,6,8,8,7,6,2,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.666666667,1,0.55,1,28,10,10,20,20,20,20,7,7,7,8,7,7,8,24,1,1,1,4,10,20,35,20,0,15,8,7,6,7,6,6,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.944444444,0,0.56,0,25,20,20,20,20,10,10,7,10,10,10,8,10,8,24,1,1,1,4,10,20,35,20,0,15,6,7,6,7,5,4,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.277777778,0,0.83,0,35,10,32,20,12,11,15,5,7,9,6,7,5,5,24,1,1,1,4,10,20,35,20,0,15,6,7,5,7,6,4,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.333333333,1,0.76,0,32,30,30,30,5,0,5,4,0,8,7,7,6,7,24,1,1,1,4,10,20,35,20,0,15,7,8,9,8,8,5,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.722222222,0,0.33,1,30,20,25,15,15,15,10,6,6,6,4,6,1,5,24,1,1,1,4,10,20,35,20,0,15,7,7,6,5,4,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,1,0.44,1,22,15,20,20,20,5,20,10,8,6,7,10,5,9,24,1,1,1,4,10,20,35,20,0,15,8,6,8,7,7,5,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.111111111,0,0.55,1,23,15,15,20,15,15,20,7,9,7,6,7,5,5,24,1,1,1,4,10,20,35,20,0,15,7,7,6,6,7,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.055555556,0,0.31,1,23,15,15,20,15,20,15,8,10,10,5,10,8,7,24,1,1,1,4,10,20,35,20,0,15,8,9,7,8,5,4,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.777777778,0,0.39,1,27,25,15,20,20,20,0,9,9,8,10,8,7,8,24,1,1,1,4,10,20,35,20,0,15,6,5,7,6,6,4,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.833333333,0,0.52,0,23,15,21,18,18,10,18,7,7,6,6,4,5,7,24,1,1,1,4,10,20,35,20,0,15,6,8,7,6,5,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.222222222,0,0.39,0,25,15,3,50,20,2,10,9,7,8,7,6,7,3,24,1,1,1,4,10,20,35,20,0,15,8,7,7,9,8,4,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.555555556,0,0.72,1,29,10,20,20,20,20,10,8,9,10,9,8,9,8,24,1,1,1,4,10,20,35,20,0,15,8,7,6,6,8,2,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.611111111,0,0.09,1,29,14,20,18,24,18,6,7,7,7,7,7,6,7,24,1,1,1,4,10,20,35,20,0,15,8,8,7,7,6,4,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.444444444,1,0.63,0,34,10,10,30,20,10,20,5,5,6,10,7,6,5,25,1,1,3,6,15,10,30,10,5,30,8,10,8,8,8,7,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.722222222,0,0.56,0,22,15,20,20,20,15,10,6,7,7,6,7,7,7,25,1,1,3,6,15,10,30,10,5,30,7,10,8,7,5,4,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.055555556,1,0.59,0,23,10,25,20,10,20,15,7,10,10,6,10,6,9,25,1,1,3,6,15,10,30,10,5,30,7,10,8,8,8,3,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0.8,1,26,10,20,15,20,20,15,5,5,5,5,5,5,5,25,1,1,3,6,15,10,30,10,5,30,7,10,7,7,7,5,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.944444444,1,0.34,1,27,10,20,20,10,20,20,8,8,8,8,8,8,8,25,1,1,3,6,15,10,30,10,5,30,7,10,7,7,7,5,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.222222222,0,0.6,0,28,10,10,20,20,20,20,6,9,8,8,8,7,7,25,1,1,3,6,15,10,30,10,5,30,8,10,8,6,8,5,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.5,1,0.66,0,25,20,20,20,20,10,10,6,10,10,8,8,8,9,25,1,1,3,6,15,10,30,10,5,30,7,10,8,8,7,5,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.833333333,0,0.81,0,35,10,32,20,12,11,15,4,8,8,9,6,8,6,25,1,1,3,6,15,10,30,10,5,30,7,10,8,7,7,5,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.888888889,0,0.65,0,32,30,30,30,5,0,5,5,5,9,6,5,5,6,25,1,1,3,6,15,10,30,10,5,30,7,10,8,8,6,7,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.277777778,0,0.59,0,30,20,25,15,15,15,10,6,8,7,5,6,2,6,25,1,1,3,6,15,10,30,10,5,30,7,10,8,8,7,4,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.555555556,1,0.73,0,22,15,20,20,20,5,20,6,7,7,7,5,7,7,25,1,1,3,6,15,10,30,10,5,30,7,10,8,8,7,8,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.666666667,0,0.27,0,23,15,15,20,15,15,20,2,4,7,8,8,4,4,25,1,1,3,6,15,10,30,10,5,30,7,10,8,8,7,8,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.611111111,0,0.3,0,23,15,15,20,15,20,15,5,10,10,10,10,10,9,25,1,1,3,6,15,10,30,10,5,30,7,10,7,6,6,7,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.333333333,0,0.58,0,27,25,15,20,20,20,0,8,10,10,8,8,6,8,25,1,1,3,6,15,10,30,10,5,30,8,10,8,6,8,3,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.388888889,1,0.4,1,23,15,21,18,18,10,18,6,7,7,5,6,7,7,25,1,1,3,6,15,10,30,10,5,30,7,10,8,6,8,3,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.777777778,1,0.62,0,25,15,3,50,20,2,10,6,7,8,8,8,6,7,25,1,1,3,6,15,10,30,10,5,30,10,10,8,7,8,5,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.111111111,1,0.6,0,29,10,20,20,20,20,10,7,9,9,7,9,7,7,25,1,1,3,6,15,10,30,10,5,30,9,10,8,6,8,3,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.166666667,0,0.34,0,29,14,20,18,24,18,6,7,7,7,6,7,6,7,25,1,1,3,6,15,10,30,10,5,30,7,10,8,7,7,3,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.388888889,1,0.53,1,34,10,10,30,20,10,20,5,5,6,7,6,6,5,28,4,6,1,6,20,20,15,15,5,25,6,6,8,8,7,3,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.666666667,0,0.76,1,22,15,20,20,20,15,10,8,9,8,9,9,8,8,28,4,6,1,6,20,20,15,15,5,25,6,7,8,6,9,8,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0.79,0,23,10,25,20,10,20,15,2,2,5,2,7,8,2,28,4,6,1,6,20,20,15,15,5,25,5,5,7,4,6,6,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.944444444,0,0.54,0,26,10,20,15,20,20,15,4,4,4,4,4,4,4,28,4,6,1,6,20,20,15,15,5,25,5,8,9,8,6,6,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.888888889,0,0.17,0,27,10,20,20,10,20,20,6,7,8,8,8,8,8,28,4,6,1,6,20,20,15,15,5,25,6,8,8,6,9,6,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.166666667,0,0.67,1,28,10,10,20,20,20,20,6,6,7,6,7,6,6,28,4,6,1,6,20,20,15,15,5,25,5,5,8,5,10,5,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.444444444,0,0.76,0,25,20,20,20,20,10,10,7,8,8,9,8,6,8,28,4,6,1,6,20,20,15,15,5,25,6,8,9,8,6,7,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.777777778,0,0.62,0,35,10,32,20,12,11,15,4,7,8,4,8,6,4,28,4,6,1,6,20,20,15,15,5,25,7,8,9,8,8,6,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.833333333,0,0.61,0,32,30,30,30,5,0,5,4,4,5,4,9,4,1,28,4,6,1,6,20,20,15,15,5,25,8,6,7,6,8,6,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.222222222,0,0.54,1,30,20,25,15,15,15,10,5,5,5,7,5,3,5,28,4,6,1,6,20,20,15,15,5,25,6,8,8,8,8,6,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.5,1,0.5,1,22,15,20,20,20,5,20,8,7,7,7,7,8,8,28,4,6,1,6,20,20,15,15,5,25,7,8,9,8,7,8,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.611111111,0,0.52,1,23,15,15,20,15,15,20,4,3,6,7,5,2,5,28,4,6,1,6,20,20,15,15,5,25,7,8,8,7,9,6,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.555555556,0,0.52,1,23,15,15,20,15,20,15,4,10,10,10,10,8,7,28,4,6,1,6,20,20,15,15,5,25,6,8,8,7,6,6,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.277777778,0,0.36,1,27,25,15,20,20,20,0,7,10,10,10,7,6,8,28,4,6,1,6,20,20,15,15,5,25,5,7,8,5,9,6,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.333333333,0,0.5,0,23,15,21,18,18,10,18,6,6,6,7,8,7,5,28,4,6,1,6,20,20,15,15,5,25,5,6,8,4,7,6,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.722222222,1,0.61,0,25,15,3,50,20,2,10,6,7,8,8,8,6,7,28,4,6,1,6,20,20,15,15,5,25,8,8,8,7,8,6,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.055555556,1,0.75,1,29,10,20,20,20,20,10,6,9,9,8,8,5,7,28,4,6,1,6,20,20,15,15,5,25,9,7,8,8,7,5,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.111111111,0,0.31,1,29,14,20,18,24,18,6,7,7,7,6,6,6,7,28,4,6,1,6,20,20,15,15,5,25,5,7,8,7,8,8,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.333333333,0,0.43,0,34,10,10,30,20,10,20,2,8,8,6,7,6,5,27,7,1,2,6,20,20,20,20,10,10,3,4,8,8,6,4,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.611111111,0,0.29,0,22,15,20,20,20,15,10,4,6,7,4,5,2,3,27,7,1,2,6,20,20,20,20,10,10,6,7,7,5,6,5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.944444444,0,0.56,0,23,10,25,20,10,20,15,5,5,9,6,9,6,8,27,7,1,2,6,20,20,20,20,10,10,4,4,5,2,2,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.888888889,0,0.4,1,26,10,20,15,20,20,15,6,6,6,6,6,6,7,27,7,1,2,6,20,20,20,20,10,10,3,6,5,5,3,7,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.833333333,0,0.07,1,27,10,20,20,10,20,20,7,9,8,8,9,8,8,27,7,1,2,6,20,20,20,20,10,10,5,5,6,3,5,5,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.111111111,0,0.46,0,28,10,10,20,20,20,20,4,9,9,6,7,5,6,27,7,1,2,6,20,20,20,20,10,10,4,4,7,6,8,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.388888889,0,0.61,0,25,20,20,20,20,10,10,6,10,9,8,8,7,8,27,7,1,2,6,20,20,20,20,10,10,5,6,5,5,5,3,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
